REF_DATE,GEO,Employment,Employment rate,Labour force,Population,Unemployment,Unemployment rate
2014-05,British Columbia,2323.2,60.0,2490.9,3869.5,167.7,6.7
2014-05,Manitoba,624.6,64.2,662.0,972.8,37.4,5.6
2014-05,New Brunswick,356.5,56.9,399.1,626.5,42.6,10.7
2014-05,Newfoundland and Labrador,236.2,53.0,272.1,445.7,35.9,13.2
2014-05,Nova Scotia,447.2,57.5,492.9,778.2,45.7,9.3
2014-05,Ontario,6805.0,60.9,7369.9,11172.9,564.8,7.7
2014-05,Prince Edward Island,73.2,61.4,82.5,119.3,9.3,11.3
2014-05,Quebec,4002.3,59.5,4355.5,6725.5,353.2,8.1
2014-05,Saskatchewan,568.7,67.1,591.1,847.2,22.4,3.8
2014-06,Alberta,2260.0,69.6,2378.0,3249.1,118.0,5.0
2014-06,British Columbia,2323.0,59.9,2481.9,3877.2,158.8,6.4
2014-06,Manitoba,628.2,64.5,664.2,974.0,36.0,5.4
2014-06,New Brunswick,359.5,57.4,397.1,626.6,37.6,9.5
2014-06,Newfoundland and Labrador,236.0,52.9,270.6,445.8,34.6,12.8
2014-06,Nova Scotia,446.4,57.3,492.8,778.4,46.4,9.4
2014-06,Ontario,6808.9,60.9,7371.7,11184.3,562.9,7.6
2014-06,Prince Edward Island,72.8,61.0,81.1,119.3,8.3,10.2
2014-06,Quebec,4017.8,59.7,4369.7,6729.4,351.9,8.1
2014-06,Saskatchewan,568.0,67.0,591.5,847.9,23.5,4.0
2014-07,Alberta,2263.4,69.6,2366.0,3254.3,102.6,4.3
2014-07,British Columbia,2329.4,60.0,2486.1,3883.0,156.7,6.3
2014-07,Manitoba,627.8,64.4,663.6,975.2,35.8,5.4
2014-07,New Brunswick,355.8,56.8,394.9,626.7,39.2,9.9
2014-07,Newfoundland and Labrador,238.1,53.4,274.0,445.9,35.8,13.1
2014-07,Nova Scotia,443.8,57.0,490.9,778.5,47.2,9.6
2014-07,Ontario,6846.0,61.2,7410.2,11193.4,564.3,7.6
2014-07,Prince Edward Island,73.3,61.4,80.7,119.3,7.4,9.2
2014-07,Quebec,4024.8,59.8,4374.4,6732.7,349.6,8.0
2014-07,Saskatchewan,569.7,67.1,589.9,848.5,20.2,3.4
2014-08,Alberta,2249.2,69.0,2368.8,3257.7,119.6,5.0
2014-08,British Columbia,2326.1,59.8,2484.6,3888.3,158.5,6.4
2014-08,Manitoba,627.0,64.3,665.0,975.8,38.0,5.7
2014-08,New Brunswick,359.5,57.4,395.8,626.7,36.4,9.2
2014-08,Newfoundland and Labrador,234.9,52.7,272.1,446.0,37.2,13.7
2014-08,Nova Scotia,447.7,57.5,491.0,778.4,43.4,8.8
2014-08,Ontario,6820.7,60.9,7362.3,11201.1,541.5,7.4
2014-08,Prince Edward Island,73.6,61.7,81.7,119.3,8.2,10.0
2014-08,Quebec,4017.8,59.7,4344.8,6734.9,327.1,7.5
2014-08,Saskatchewan,567.4,66.8,593.6,849.0,26.2,4.4
2014-09,Alberta,2254.6,69.1,2363.0,3261.0,108.4,4.6
2014-09,British Columbia,2335.4,60.0,2491.8,3894.7,156.4,6.3
2014-09,Manitoba,627.9,64.3,665.3,977.0,37.4,5.6
2014-09,New Brunswick,357.4,57.0,397.5,626.8,40.1,10.1
2014-09,Newfoundland and Labrador,238.1,53.4,273.1,446.1,35.0,12.8
2014-09,Nova Scotia,444.2,57.1,488.8,778.4,44.5,9.1
2014-09,Ontario,6842.3,61.0,7383.0,11208.1,540.6,7.3
2014-09,Prince Edward Island,73.1,61.2,81.3,119.4,8.2,10.1
2014-09,Quebec,4012.9,59.6,4361.6,6737.7,348.7,8.0
2014-09,Saskatchewan,570.0,67.1,592.0,849.5,22.0,3.7
2014-10,Alberta,2251.0,69.0,2371.0,3263.2,120.0,5.1
2014-10,British Columbia,2340.7,60.0,2489.9,3899.4,149.1,6.0
2014-10,Manitoba,634.0,64.8,670.4,977.8,36.4,5.4
2014-10,New Brunswick,355.5,56.7,394.8,626.9,39.3,10.0
2014-10,Newfoundland and Labrador,237.9,53.3,273.1,446.2,35.2,12.9
2014-10,Nova Scotia,448.8,57.7,493.2,778.4,44.4,9.0
2014-10,Ontario,6863.8,61.2,7370.6,11213.7,506.8,6.9
2014-10,Prince Edward Island,74.0,62.0,81.5,119.4,7.5,9.2
2014-10,Quebec,4004.3,59.4,4344.6,6739.0,340.3,7.8
2014-10,Saskatchewan,572.1,67.3,594.5,849.9,22.3,3.8
2014-11,Alberta,2260.1,69.2,2371.6,3265.3,111.5,4.7
2014-11,British Columbia,2347.9,60.1,2489.6,3904.0,141.6,5.7
2014-11,Manitoba,635.6,64.9,670.0,978.8,34.4,5.1
2014-11,New Brunswick,354.5,56.5,395.1,627.1,40.5,10.3
2014-11,Newfoundland and Labrador,240.3,53.8,272.5,446.4,32.2,11.8
2014-11,Nova Scotia,449.1,57.7,492.0,778.3,42.9,8.7
2014-11,Ontario,6832.6,60.9,7357.0,11219.6,524.4,7.1
2014-11,Prince Edward Island,73.8,61.8,82.5,119.5,8.7,10.5
2014-11,Quebec,4023.6,59.7,4365.8,6740.1,342.3,7.8
2014-11,Saskatchewan,566.9,66.7,588.5,850.5,21.6,3.7
2014-12,Alberta,2268.4,69.4,2384.8,3267.4,116.4,4.9
2014-12,British Columbia,2359.5,60.4,2493.5,3908.2,134.0,5.4
2014-12,Manitoba,635.7,64.9,673.5,979.6,37.8,5.6
2014-12,New Brunswick,354.7,56.5,394.2,627.4,39.6,10.0
2014-12,Newfoundland and Labrador,239.7,53.7,272.7,446.4,33.0,12.1
2014-12,Nova Scotia,448.8,57.7,489.6,778.4,40.8,8.3
2014-12,Ontario,6845.8,61.0,7358.0,11225.5,512.2,7.0
2014-12,Prince Edward Island,72.6,60.8,82.1,119.5,9.5,11.6
2014-12,Quebec,4025.7,59.7,4352.8,6741.0,327.1,7.5
2014-12,Saskatchewan,570.8,67.1,593.0,850.9,22.2,3.7
2015-01,Alberta,2284.8,69.9,2398.2,3269.3,113.3,4.7
2015-01,British Columbia,2353.3,60.1,2495.9,3912.5,142.6,5.7
2015-01,Manitoba,635.7,64.9,676.1,980.0,40.4,6.0
2015-01,New Brunswick,356.6,56.8,396.4,627.5,39.8,10.0
2015-01,Newfoundland and Labrador,241.8,54.2,274.3,446.4,32.5,11.8
2015-01,Nova Scotia,449.2,57.7,492.9,778.1,43.8,8.9
2015-01,Ontario,6820.6,60.7,7331.7,11229.5,511.1,7.0
2015-01,Prince Edward Island,73.4,61.4,82.3,119.5,8.9,10.8
2015-01,Quebec,4033.7,59.8,4366.0,6740.3,332.3,7.6
2015-01,Saskatchewan,564.0,66.3,592.5,851.2,28.5,4.8
2015-02,Alberta,2271.2,69.4,2401.4,3272.3,130.3,5.4
2015-02,British Columbia,2344.9,59.9,2495.3,3917.4,150.4,6.0
2015-02,Manitoba,635.7,64.8,672.7,980.3,37.0,5.5
2015-02,New Brunswick,358.3,57.1,398.0,627.5,39.7,10.0
2015-02,Newfoundland and Labrador,240.5,53.9,274.2,446.4,33.7,12.3
2015-02,Nova Scotia,444.3,57.1,489.1,777.5,44.8,9.2
2015-02,Ontario,6846.7,60.9,7359.5,11234.1,512.7,7.0
2015-02,Prince Edward Island,73.7,61.7,81.8,119.5,8.1,9.9
2015-02,Quebec,4048.8,60.1,4382.5,6739.8,333.7,7.6
2015-02,Saskatchewan,563.3,66.2,593.7,851.1,30.4,5.1
2015-03,Alberta,2270.8,69.3,2405.2,3276.6,134.3,5.6
2015-03,British Columbia,2355.8,60.0,2504.5,3923.2,148.7,5.9
2015-03,Manitoba,641.2,65.4,676.8,980.7,35.6,5.3
2015-03,New Brunswick,358.1,57.1,398.0,627.3,39.9,10.0
2015-03,Newfoundland and Labrador,239.3,53.6,276.2,446.6,36.9,13.4
2015-03,Nova Scotia,442.2,56.9,488.4,777.2,46.2,9.5
2015-03,Ontario,6854.1,61.0,7364.6,11239.5,510.5,6.9
2015-03,Prince Edward Island,73.1,61.2,82.3,119.5,9.1,11.1
2015-03,Quebec,4052.6,60.1,4395.3,6740.2,342.7,7.8
2015-03,Saskatchewan,566.9,66.6,592.8,851.1,25.9,4.4
2015-04,Alberta,2275.9,69.4,2414.4,3280.7,138.6,5.7
2015-04,British Columbia,2335.8,59.4,2496.9,3929.1,161.1,6.5
2015-04,Manitoba,640.3,65.2,677.0,981.4,36.7,5.4
2015-04,New Brunswick,356.7,56.9,396.6,627.3,39.9,10.1
2015-04,Newfoundland and Labrador,238.4,53.4,275.6,446.7,37.3,13.5
2015-04,Nova Scotia,437.5,56.3,485.3,777.0,47.8,9.8
2015-04,Ontario,6838.8,60.8,7347.1,11246.1,508.3,6.9
2015-04,Prince Edward Island,72.7,60.8,81.6,119.5,8.9,10.9
2015-04,Quebec,4052.9,60.1,4385.5,6741.3,332.5,7.6
2015-04,Saskatchewan,570.3,67.0,596.4,851.4,26.1,4.4
2015-05,Alberta,2268.3,69.1,2420.5,3284.5,152.2,6.3
2015-05,British Columbia,2356.5,59.9,2506.6,3934.9,150.1,6.0
2015-05,Manitoba,637.0,64.9,675.6,982.0,38.5,5.7
2015-05,New Brunswick,352.7,56.2,391.9,627.1,39.3,10.0
2015-05,Newfoundland and Labrador,237.0,53.1,277.1,446.7,40.1,14.5
2015-05,Nova Scotia,441.1,56.8,485.2,777.1,44.1,9.1
2015-05,Ontario,6867.8,61.0,7341.4,11254.1,473.6,6.5
2015-05,Prince Edward Island,72.0,60.3,80.9,119.5,8.9,11.0
2015-05,Quebec,4043.9,60.0,4392.3,6742.9,348.4,7.9
2015-05,Saskatchewan,567.3,66.6,596.9,851.5,29.6,5.0
2015-06,Alberta,2262.7,68.8,2412.3,3288.3,149.6,6.2
2015-06,British Columbia,2369.7,60.1,2518.6,3941.9,148.9,5.9
2015-06,Manitoba,639.5,65.0,674.4,983.3,34.9,5.2
2015-06,New Brunswick,350.6,55.9,394.7,627.1,44.1,11.2
2015-06,Newfoundland and Labrador,242.7,54.3,277.5,446.7,34.8,12.5
2015-06,Nova Scotia,441.2,56.8,482.4,777.1,41.2,8.5
2015-06,Ontario,6876.7,61.0,7359.9,11266.7,483.2,6.6
2015-06,Prince Edward Island,72.4,60.6,81.6,119.5,9.2,11.3
2015-06,Quebec,4014.0,59.5,4366.2,6745.9,352.2,8.1
2015-06,Saskatchewan,567.1,66.5,595.7,852.2,28.6,4.8
2015-07,Alberta,2271.6,69.0,2413.9,3290.9,142.3,5.9
2015-07,British Columbia,2362.5,59.8,2520.0,3948.4,157.5,6.3
2015-07,Manitoba,633.8,64.4,672.6,984.6,38.8,5.8
2015-07,New Brunswick,350.1,55.8,395.3,627.3,45.2,11.4
2015-07,Newfoundland and Labrador,242.3,54.2,275.6,446.9,33.3,12.1
2015-07,Nova Scotia,446.4,57.4,486.9,777.2,40.6,8.3
2015-07,Ontario,6873.6,60.9,7372.5,11278.0,498.8,6.8
2015-07,Prince Edward Island,71.9,60.1,81.2,119.6,9.3,11.5
2015-07,Quebec,4050.9,60.0,4388.8,6748.6,337.9,7.7
2015-07,Saskatchewan,560.1,65.7,592.4,852.8,32.3,5.5
2015-08,Alberta,2262.0,68.7,2409.5,3293.2,147.5,6.1
2015-08,British Columbia,2385.2,60.3,2540.5,3955.5,155.4,6.1
2015-08,Manitoba,636.1,64.5,677.1,985.6,40.9,6.0
2015-08,New Brunswick,353.0,56.3,393.8,627.4,40.9,10.4
2015-08,Newfoundland and Labrador,242.8,54.3,276.7,446.9,34.0,12.3
2015-08,Nova Scotia,442.8,57.0,482.9,777.5,40.1,8.3
2015-08,Ontario,6884.1,61.0,7398.1,11288.9,514.0,6.9
2015-08,Prince Edward Island,71.7,59.9,80.8,119.7,9.1,11.3
2015-08,Quebec,4046.4,59.9,4392.2,6751.4,345.8,7.9
2015-08,Saskatchewan,565.0,66.2,595.7,853.5,30.7,5.2
2015-09,Alberta,2269.0,68.8,2430.2,3295.8,161.3,6.6
2015-09,British Columbia,2395.1,60.4,2558.9,3963.9,163.8,6.4
2015-09,Manitoba,640.7,64.9,679.6,986.8,38.9,5.7
2015-09,New Brunswick,354.9,56.5,391.5,627.6,36.7,9.4
2015-09,Newfoundland and Labrador,240.1,53.7,278.7,447.1,38.6,13.9
2015-09,Nova Scotia,445.1,57.2,487.0,777.7,41.9,8.6
2015-09,Ontario,6855.2,60.7,7367.1,11301.9,511.9,6.9
2015-09,Prince Edward Island,72.7,60.7,80.7,119.8,8.0,9.9
2015-09,Quebec,4050.4,60.0,4385.6,6754.4,335.3,7.6
2015-09,Saskatchewan,567.1,66.4,599.1,854.5,32.0,5.3
2015-10,Alberta,2254.6,68.4,2407.4,3297.8,152.8,6.3
2015-10,British Columbia,2416.2,60.9,2571.9,3970.2,155.7,6.1
2015-10,Manitoba,641.1,64.9,678.6,987.8,37.5,5.5
2015-10,New Brunswick,357.5,56.9,393.7,627.9,36.2,9.2
2015-10,Newfoundland and Labrador,240.1,53.7,276.3,447.2,36.2,13.1
2015-10,Nova Scotia,447.4,57.5,485.8,778.0,38.4,7.9
2015-10,Ontario,6862.7,60.7,7379.5,11312.1,516.8,7.0
2015-10,Prince Edward Island,73.7,61.5,82.0,119.9,8.2,10.0
2015-10,Quebec,4039.2,59.8,4373.1,6756.2,333.9,7.6
2015-10,Saskatchewan,566.5,66.2,602.3,855.3,35.8,5.9
2015-11,Alberta,2236.0,67.8,2402.4,3299.5,166.4,6.9
2015-11,British Columbia,2422.0,60.9,2578.6,3975.7,156.6,6.1
2015-11,Manitoba,639.4,64.7,680.6,989.0,41.2,6.1
2015-11,New Brunswick,356.0,56.7,391.3,628.1,35.3,9.0
2015-11,Newfoundland and Labrador,239.1,53.4,276.5,447.4,37.4,13.5
2015-11,Nova Scotia,443.3,57.0,488.0,778.3,44.7,9.2
2015-11,Ontario,6858.3,60.6,7368.7,11321.3,510.4,6.9
2015-11,Prince Edward Island,73.0,60.8,81.9,120.0,8.9,10.9
2015-11,Quebec,4037.9,59.7,4375.7,6758.2,337.8,7.7
2015-11,Saskatchewan,567.6,66.3,603.1,855.7,35.6,5.9
2015-12,Alberta,2227.4,67.5,2398.5,3301.0,171.1,7.1
2015-12,British Columbia,2414.5,60.7,2589.6,3980.7,175.1,6.8
2015-12,Manitoba,637.0,64.3,676.9,990.0,39.9,5.9
2015-12,New Brunswick,356.3,56.7,392.7,628.3,36.4,9.3
2015-12,Newfoundland and Labrador,237.4,53.1,276.0,447.5,38.7,14.0
2015-12,Nova Scotia,440.3,56.6,484.4,778.5,44.1,9.1
2015-12,Ontario,6884.4,60.8,7389.5,11330.7,505.1,6.8
2015-12,Prince Edward Island,72.9,60.7,81.0,120.1,8.1,10.0
2015-12,Quebec,4034.3,59.7,4377.5,6760.5,343.2,7.8
2015-12,Saskatchewan,563.1,65.8,598.7,856.1,35.7,6.0
2016-01,Alberta,2214.4,67.1,2393.5,3302.5,179.1,7.5
2016-01,British Columbia,2424.4,60.8,2597.9,3986.8,173.5,6.7
2016-01,Manitoba,630.6,63.6,671.9,991.4,41.3,6.1
2016-01,New Brunswick,355.6,56.6,393.0,628.7,37.3,9.5
2016-01,Newfoundland and Labrador,234.6,52.4,274.3,447.7,39.7,14.5
2016-01,Nova Scotia,438.8,56.3,482.8,779.0,43.9,9.1
2016-01,Ontario,6906.0,60.9,7401.5,11342.0,495.5,6.7
2016-01,Prince Edward Island,72.6,60.3,80.8,120.3,8.2,10.1
2016-01,Quebec,4030.2,59.6,4372.2,6763.8,342.0,7.8
2016-01,Saskatchewan,564.2,65.9,599.8,856.6,35.6,5.9
2016-02,Alberta,2216.4,67.1,2403.0,3304.7,186.6,7.8
2016-02,British Columbia,2432.2,60.9,2606.8,3994.7,174.6,6.7
2016-02,Manitoba,635.5,64.0,675.7,992.8,40.1,5.9
2016-02,New Brunswick,352.1,55.9,391.5,629.6,39.4,10.1
2016-02,Newfoundland and Labrador,236.0,52.7,274.8,447.9,38.8,14.1
2016-02,Nova Scotia,441.5,56.6,484.8,779.6,43.3,8.9
2016-02,Ontario,6908.2,60.8,7408.9,11355.7,500.7,6.8
2016-02,Prince Edward Island,72.8,60.4,81.5,120.5,8.6,10.6
2016-02,Quebec,4035.0,59.6,4374.8,6766.5,339.7,7.8
2016-02,Saskatchewan,559.1,65.2,595.4,857.3,36.3,6.1
2016-03,Alberta,2216.7,67.0,2391.1,3306.3,174.4,7.3
2016-03,British Columbia,2444.6,61.1,2606.2,4002.1,161.6,6.2
2016-03,Manitoba,639.2,64.3,679.2,993.8,40.0,5.9
2016-03,New Brunswick,351.6,55.8,391.6,630.0,39.9,10.2
2016-03,Newfoundland and Labrador,235.1,52.5,270.8,448.1,35.7,13.2
2016-03,Nova Scotia,441.6,56.6,484.1,779.9,42.6,8.8
2016-03,Ontario,6911.5,60.8,7425.0,11366.9,513.5,6.9
2016-03,Prince Edward Island,72.3,59.9,80.5,120.7,8.2,10.2
2016-03,Quebec,4020.4,59.4,4364.2,6768.8,343.7,7.9
2016-03,Saskatchewan,559.7,65.2,597.4,857.8,37.7,6.3
2016-04,Alberta,2210.9,66.8,2391.9,3307.6,181.0,7.6
2016-04,British Columbia,2458.9,61.3,2603.4,4010.1,144.5,5.6
2016-04,Manitoba,637.9,64.1,678.9,994.7,40.9,6.0
2016-04,New Brunswick,356.8,56.6,394.1,630.0,37.3,9.5
2016-04,Newfoundland and Labrador,239.8,53.5,275.0,448.2,35.2,12.8
2016-04,Nova Scotia,443.7,56.9,482.4,780.2,38.7,8.0
2016-04,Ontario,6907.3,60.7,7445.8,11378.4,538.5,7.2
2016-04,Prince Edward Island,71.9,59.5,80.4,120.9,8.6,10.7
2016-04,Quebec,4032.4,59.6,4381.5,6770.3,349.1,8.0
2016-04,Saskatchewan,560.1,65.2,600.1,858.4,40.0,6.7
2016-05,Alberta,2193.0,66.3,2392.6,3310.0,199.6,8.3
2016-05,British Columbia,2457.2,61.1,2608.4,4019.4,151.2,5.8
2016-05,Manitoba,638.6,64.1,679.7,996.4,41.0,6.0
2016-05,New Brunswick,355.6,56.4,395.0,630.1,39.5,10.0
2016-05,Newfoundland and Labrador,238.5,53.2,271.6,448.2,33.1,12.2
2016-05,Nova Scotia,439.0,56.2,481.5,780.9,42.5,8.8
2016-05,Ontario,6938.4,60.9,7424.4,11394.2,486.0,6.5
2016-05,Prince Edward Island,71.3,58.9,79.8,121.0,8.5,10.7
2016-05,Quebec,4054.3,59.9,4378.6,6774.0,324.3,7.4
2016-05,Saskatchewan,561.5,65.4,597.9,859.2,36.4,6.1
2016-06,Alberta,2185.4,66.0,2381.4,3312.9,196.0,8.2
2016-06,British Columbia,2461.1,61.1,2615.2,4026.1,154.2,5.9
2016-06,Manitoba,636.6,63.8,679.0,998.0,42.4,6.2
2016-06,New Brunswick,358.2,56.8,397.0,630.1,38.8,9.8
2016-06,Newfoundland and Labrador,238.5,53.2,270.8,448.4,32.2,11.9
2016-06,Nova Scotia,444.0,56.8,482.6,781.4,38.6,8.0
2016-06,Ontario,6944.4,60.9,7425.1,11409.7,480.7,6.5
2016-06,Prince Edward Island,71.3,58.8,80.0,121.2,8.7,10.9
2016-06,Quebec,4053.8,59.8,4368.9,6778.2,315.1,7.2
2016-06,Saskatchewan,561.2,65.2,599.5,860.1,38.3,6.4
2016-07,Alberta,2180.4,65.8,2392.6,3315.9,212.3,8.9
2016-07,British Columbia,2479.4,61.5,2630.3,4031.7,150.9,5.7
2016-07,Manitoba,639.3,64.0,682.1,999.4,42.8,6.3
2016-07,New Brunswick,360.8,57.2,400.5,630.5,39.7,9.9
2016-07,Newfoundland and Labrador,236.0,52.6,271.1,448.4,35.1,12.9
2016-07,Nova Scotia,440.7,56.3,481.4,782.1,40.7,8.5
2016-07,Ontario,6918.4,60.5,7382.7,11426.6,464.3,6.3
2016-07,Prince Edward Island,72.0,59.3,79.8,121.4,7.7,9.6
2016-07,Quebec,4052.6,59.7,4368.6,6783.7,316.0,7.2
2016-07,Saskatchewan,563.5,65.4,600.7,861.0,37.2,6.2
2016-08,Alberta,2190.2,66.0,2390.2,3318.5,200.0,8.4
2016-08,British Columbia,2482.9,61.5,2634.0,4038.1,151.1,5.7
2016-08,Manitoba,638.4,63.8,679.1,1000.9,40.7,6.0
2016-08,New Brunswick,359.6,57.0,397.3,630.6,37.7,9.5
2016-08,Newfoundland and Labrador,237.6,53.0,272.6,448.5,35.0,12.8
2016-08,Nova Scotia,441.7,56.4,481.7,782.9,40.0,8.3
2016-08,Ontario,6930.8,60.6,7409.7,11445.5,478.9,6.5
2016-08,Prince Edward Island,71.6,58.9,81.6,121.5,10.0,12.3
2016-08,Quebec,4081.6,60.1,4384.8,6788.5,303.1,6.9
2016-08,Saskatchewan,559.8,65.0,598.0,861.7,38.2,6.4
2016-09,Alberta,2195.8,66.1,2400.8,3320.7,205.1,8.5
2016-09,British Columbia,2476.1,61.3,2636.6,4042.6,160.5,6.1
2016-09,Manitoba,638.6,63.7,682.3,1002.1,43.7,6.4
2016-09,New Brunswick,360.8,57.2,400.4,631.0,39.5,9.9
2016-09,Newfoundland and Labrador,236.0,52.6,273.0,448.4,37.0,13.6
2016-09,Nova Scotia,441.3,56.3,480.6,783.5,39.3,8.2
2016-09,Ontario,6939.8,60.6,7419.0,11460.3,479.3,6.5
2016-09,Prince Edward Island,72.2,59.3,81.8,121.7,9.6,11.7
2016-09,Quebec,4110.4,60.5,4408.0,6793.2,297.6,6.8
2016-09,Saskatchewan,561.6,65.1,602.8,862.2,41.2,6.8
2016-10,Alberta,2202.2,66.3,2406.5,3322.7,204.3,8.5
2016-10,British Columbia,2485.7,61.4,2649.1,4047.0,163.4,6.2
2016-10,Manitoba,638.5,63.6,679.9,1003.2,41.4,6.1
2016-10,New Brunswick,360.2,57.1,400.4,631.3,40.2,10.0
2016-10,Newfoundland and Labrador,231.2,51.5,271.5,448.6,40.3,14.8
2016-10,Nova Scotia,442.1,56.4,480.2,784.1,38.1,7.9
2016-10,Ontario,6955.6,60.6,7427.3,11474.8,471.7,6.4
2016-10,Prince Edward Island,71.8,58.9,81.8,121.8,10.1,12.3
2016-10,Quebec,4103.9,60.4,4393.5,6796.7,289.5,6.6
2016-10,Saskatchewan,560.0,64.9,602.0,862.7,42.0,7.0
2016-11,Alberta,2196.7,66.1,2408.3,3324.6,211.7,8.8
2016-11,British Columbia,2472.0,61.0,2635.2,4051.2,163.2,6.2
2016-11,Manitoba,639.1,63.6,678.5,1004.3,39.4,5.8
2016-11,New Brunswick,360.7,57.1,397.9,631.3,37.1,9.3
2016-11,Newfoundland and Labrador,231.2,51.5,271.5,448.6,40.4,14.9
2016-11,Nova Scotia,444.9,56.7,484.5,784.5,39.6,8.2
2016-11,Ontario,6981.6,60.8,7451.1,11488.1,469.4,6.3
2016-11,Prince Edward Island,72.4,59.3,81.6,122.0,9.2,11.3
2016-11,Quebec,4115.7,60.5,4389.4,6800.3,273.7,6.2
2016-11,Saskatchewan,561.7,65.1,604.5,863.4,42.8,7.1
2016-12,Alberta,2199.1,66.1,2406.7,3326.6,207.7,8.6
2016-12,British Columbia,2494.0,61.5,2658.2,4055.2,164.2,6.2
2016-12,Manitoba,640.7,63.7,680.5,1005.5,39.8,5.8
2016-12,New Brunswick,360.8,57.1,397.3,631.5,36.5,9.2
2016-12,Newfoundland and Labrador,230.5,51.4,270.4,448.8,39.9,14.8
2016-12,Nova Scotia,444.1,56.6,486.1,785.0,42.0,8.6
2016-12,Ontario,6986.1,60.7,7468.6,11500.6,482.5,6.5
2016-12,Prince Edward Island,72.8,59.6,81.5,122.1,8.8,10.8
2016-12,Quebec,4115.4,60.5,4404.5,6803.4,289.1,6.6
2016-12,Saskatchewan,560.6,64.9,599.2,863.9,38.6,6.4
2017-01,Alberta,2205.3,66.2,2411.9,3329.8,206.5,8.6
2017-01,British Columbia,2519.1,62.0,2668.6,4059.9,149.4,5.6
2017-01,Manitoba,640.6,63.6,681.5,1007.3,40.9,6.0
2017-01,New Brunswick,360.6,57.1,394.5,631.8,33.9,8.6
2017-01,Newfoundland and Labrador,230.1,51.3,269.0,448.8,38.9,14.5
2017-01,Nova Scotia,444.8,56.6,485.4,785.6,40.7,8.4
2017-01,Ontario,7028.9,61.0,7523.2,11517.2,494.3,6.6
2017-01,Prince Edward Island,74.0,60.6,81.8,122.2,7.8,9.5
2017-01,Quebec,4109.3,60.4,4394.6,6808.2,285.3,6.5
2017-01,Saskatchewan,559.8,64.7,601.1,864.7,41.3,6.9
2017-02,Alberta,2216.1,66.5,2412.1,3332.9,196.0,8.1
2017-02,British Columbia,2528.0,62.2,2672.3,4064.5,144.3,5.4
2017-02,Manitoba,643.3,63.8,682.8,1008.4,39.5,5.8
2017-02,New Brunswick,359.7,56.9,393.5,632.0,33.8,8.6
2017-02,Newfoundland and Labrador,227.9,50.8,267.3,448.9,39.4,14.7
2017-02,Nova Scotia,442.6,56.3,484.5,786.2,41.9,8.6
2017-02,Ontario,7037.0,61.0,7511.8,11529.5,474.9,6.3
2017-02,Prince Edward Island,73.6,60.2,82.1,122.3,8.5,10.4
2017-02,Quebec,4121.1,60.5,4401.4,6811.2,280.3,6.4
2017-02,Saskatchewan,567.2,65.5,604.6,865.3,37.4,6.2
2017-03,Alberta,2217.0,66.5,2426.5,3336.2,209.5,8.6
2017-03,British Columbia,2540.7,62.4,2691.0,4070.2,150.3,5.6
2017-03,Manitoba,644.3,63.8,683.0,1009.7,38.8,5.7
2017-03,New Brunswick,359.5,56.9,393.3,632.1,33.8,8.6
2017-03,Newfoundland and Labrador,227.3,50.6,269.0,448.8,41.7,15.5
2017-03,Nova Scotia,444.7,56.5,490.0,787.0,45.3,9.2
2017-03,Ontario,7040.4,61.0,7517.2,11544.1,476.8,6.3
2017-03,Prince Edward Island,73.6,60.0,81.9,122.6,8.3,10.1
2017-03,Quebec,4133.6,60.6,4399.5,6815.9,265.9,6.0
2017-03,Saskatchewan,560.3,64.7,597.8,866.1,37.5,6.3
2017-04,Alberta,2216.8,66.4,2413.6,3339.1,196.8,8.2
2017-04,British Columbia,2551.7,62.6,2697.9,4076.8,146.3,5.4
2017-04,Manitoba,645.7,63.9,682.4,1010.9,36.7,5.4
2017-04,New Brunswick,358.9,56.8,394.2,632.3,35.3,9.0
2017-04,Newfoundland and Labrador,228.4,50.9,267.9,448.7,39.6,14.8
2017-04,Nova Scotia,445.2,56.5,488.2,787.8,43.0,8.8
2017-04,Ontario,7048.1,61.0,7500.6,11559.0,452.5,6.0
2017-04,Prince Edward Island,74.2,60.3,82.5,123.0,8.3,10.1
2017-04,Quebec,4139.9,60.7,4417.1,6820.4,277.2,6.3
2017-04,Saskatchewan,562.8,64.9,600.3,866.7,37.5,6.2
2017-05,Alberta,2213.6,66.2,2415.7,3342.5,202.1,8.4
2017-05,British Columbia,2569.4,62.9,2716.0,4084.1,146.7,5.4
2017-05,Manitoba,647.5,64.0,683.0,1012.5,35.5,5.2
2017-05,New Brunswick,358.6,56.7,393.0,632.7,34.4,8.8
2017-05,Newfoundland and Labrador,228.3,50.9,269.1,448.8,40.9,15.2
2017-05,Nova Scotia,446.9,56.7,488.2,788.6,41.3,8.5
2017-05,Ontario,7079.1,61.1,7562.6,11578.5,483.5,6.4
2017-05,Prince Edward Island,74.6,60.5,83.3,123.3,8.7,10.4
2017-05,Quebec,4130.5,60.5,4400.2,6826.3,269.7,6.1
2017-05,Saskatchewan,564.4,65.1,604.5,867.5,40.0,6.6
2017-06,Alberta,2219.5,66.3,2406.1,3345.4,186.6,7.8
2017-06,British Columbia,2585.0,63.2,2725.6,4090.3,140.6,5.2
2017-06,Manitoba,648.0,63.9,683.1,1013.9,35.1,5.1
2017-06,New Brunswick,357.9,56.5,390.6,632.9,32.6,8.3
